dataset,split_seed,adaptation_seed,budget,available,selected_count,selected_entity_prefix_digest,adaptation_pool_digest,target_final_test_digest,selection_reads_labels
acsincome_region,0,46,250,True,250,38b436777eda24a2ea3e129fba8449b7d62a2be41932b7de133b8289b09a403b,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,46,500,True,500,ebabf5e270e1cec725c7c9d498d01e1fd5952ed1f01a0cfbfaf927e59e4882dd,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,25,True,25,5cf60060afbeb0ed7433ca33ad827f8a3afa4a059850ddca281f0882e0f07ffe,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,50,True,50,2a36a5037cdd35131bdb31ab4f8ce1b73348aa7679589e3499f52cf1cf6ddd93,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,100,True,100,f2fab65eef4f6c4bffd6a1a8237bfdcecefc6570eb97d8b9ee9094a6fa968633,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,250,True,250,5d33bee06661eb4376e959c033a7304f4ddf9d240607e154c7c7b5144ade8390,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,47,500,True,500,389b5f6a1a956eb7c849d5835d3d99ff317e53df036f02b3001d05b0bc3ed123,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,25,True,25,ae94626e4f81ff602f104db62d8b92db267f014e220874c81336809db95bdc99,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,50,True,50,076fa3bc3b3442cb9be5d29ecfef92258000d54301c9e9d5fdddab84fad00a48,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,100,True,100,51a00349261dd61488d3cd4e563681576bcb33896861fe31d2de94a484ec4956,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,250,True,250,590e370eb42ff43f5809016651d5f4b88fd9369f0efa60cc8710a056839d0fa7,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,48,500,True,500,cc989aabbf8f7166fe9b6858c3aa615ec9f137de3368cb5da9a2318005e452a9,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,25,True,25,d3a5542627689ec58d712ef3eedb43997a98ec0b903a9da21c645e6f38dfe738,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,50,True,50,0d476a37ce6ebc20f209da888806b4018bfac73585909a5412f77ca38637fe02,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,100,True,100,7be454bb520685bce80f750dd7d20e354b5089fc441dfefd31b1e73c548662d8,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,250,True,250,21285ec0e9ec9757c0e457f5483eeede3f164cc8e972bfc8029ec46ed68aa1f5,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,49,500,True,500,488d5b56fce283b3200e7df4533de505b269463b8eb4b618972c97cb65e145a1,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,25,True,25,246d4db54842af6b065fcef8f4fc020395161eccffb8b4c2105960afbc2da627,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,50,True,50,3727f0a2ceae7c57394c97f7fc9a9248e8e2d9a81822b8af9461c781783cdac6,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,100,True,100,36f5c15eaba8c2d769fef178a792546a018ec5fbd61677e29e052d407ce2c1d9,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,250,True,250,364f41aec2753329d9dc0982feebdd02ddaf0a3b5f40ee182bae1da047b7fa1f,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,50,500,True,500,4334615f309e886d5f7c7b1d51c2725f10c018a568c481b7573158ceb2fbfb56,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,25,True,25,c45030e84537908e3f02b3ce613a7131ef5f818b1539b4490bc80dbbb6fa018a,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,50,True,50,fff1e18523d4d979d016bd9e9d6aa11070918122b49922625ec323ba334740c1,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,100,True,100,3654266f603c051297a62b049645f4804eceba8c99afe2011eb6f938c335d910,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,250,True,250,f99fb85b6965c00cb597aa07f4be36fc738c6dc9c4d5aee1dd96573b9c1224e2,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,51,500,True,500,4bdfd4041933d36bb2a4d1c747fba536b78cdc59458a40a926a9880ed7d3b517,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,25,True,25,4974fd09b2f7aa0aef3d0ead636b9d07c6c3541aed244369c27a25b0bbb8e6a6,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,50,True,50,5f4c0493afe9c06790ca79f3b47165a810c425dcd21af83968a54694daed4908,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,100,True,100,1df270b3d1429b0076c8e34b1ab36e73638fbaa632e608b5dfeab6531c8e878f,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,250,True,250,2a6ecaf3c8ddb1b9d83cd4f030d2ea33341e491d0970480e630d7688e1196f85,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,52,500,True,500,1b5ac9939aa6133ea4a289122b6b6fdc7a960646abb54525ed1de25630773ae6,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,25,True,25,384869ddd055047fea297d4bf75bd1e766ee6bda11df2ec56f2c3aeaa25839b4,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,50,True,50,b661d9f76fc238c4a7b2e48ef00184541cecf8e90760690783608f118775a83b,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,100,True,100,80187461a02648f20a3742b342747e5122b2cfd6fa411674bf70810c03868f31,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,250,True,250,31229496b54f3708b0720b540a4c7d04aa57f74d4e2dfb39bee1f207faa0d6df,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,53,500,True,500,cd2cda5cf32de992ee7732b7785a02295f06facf6222364b0cea8d44a549f4d2,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,25,True,25,cf07c75c31592de2560b43aedb5e1b40acef06fd99e1e123c2126a902fb197b0,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,50,True,50,b9df4c170732e50c3254f4bc8c9e222723f48d1dc5a9ffe48b3b36d1d3667553,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,100,True,100,2ae5b94d0f6f4f2397dc902cb2f3baa65325e7fc431d54d8d9e72d632f36a1a8,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,250,True,250,136092f82906ec0895564b378e2c824f010ef8847dc4a9743c87b37f2880ce7e,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,54,500,True,500,5a78fa25f460038c9101fd9b0d80e707168a0420f4acd5946a9f63c161b8e4c6,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,25,True,25,e0fe238a34be2aa01b0bc63dfda7be9f9d901e19812b9d786df62a31832529ba,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,50,True,50,23743562514c1f585cf0d4d364daa3bbb8eeddae0ff84f96e5bd1a0c0db157b2,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,100,True,100,d28e0c2a4690bc210c52f147122bb0e8ba000a65fea21404668d1b995a6a3264,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,250,True,250,05c4fc2d094db5c21043826f208cea6f8f5df6968865b644844b415e73841d90,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,55,500,True,500,7f125e1d396a4a54898a2b6cb0b428786edd4e7ecf4f0d680acbab9839f471ee,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,25,True,25,b0554f9d8593b4a11ea186c48f09dc6b2def03d74cb0dc7e5046cbce7b57494e,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,50,True,50,a5eb0412bc32a8a36a247510cc64581576224acfdc9e76954ff3114f7d022b36,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,100,True,100,24b74e09e040a3bad606448a6f607edbd3ec1756b00524af78c578fad17f499d,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,250,True,250,1f8f4521fef2b818c0d8d280f29bd9357bcbc83cc5eba8c47e29833f137cabcd,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,56,500,True,500,8d752f04d7af6cff398ffcaa2847a9c8f5eae2cfbdfc799629f713c8232f5a6f,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,25,True,25,680ac44b46c25fa509b3b64bb71de0d968bc2ccec81241ef449391c93bc19cf9,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,50,True,50,baffe8be44e70b41ddeda4823e852f2673c42ab2c9b0312f630ad0f8e2fc5414,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,100,True,100,2cd4f3fcc8202555ab9e805048ec1c4edb1f2933f4dc03ab8d8746dd72f04f6b,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,250,True,250,2ca01b8be66b69994f28a593be07ef869a72abccee8f9f434ce7f045191c7503,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,57,500,True,500,9a4c2fc619873c286ff93a21952e5ff4c55ecfed878c9414e27f94667e694593,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,25,True,25,508724ffe40d626cd4d639062a80e623def6fa4d4f81854813a931aabde70689,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,50,True,50,c232320a0b5b561c4dd0e7a48cc07eb6f653c9cb1393c4942218c1ca0a3e9910,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,100,True,100,b20a80021986fd7905fb5b9d72b243ceeded1eaf37bff2d69056419f2b867d49,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,250,True,250,c4eec359785ed0f4353dbf3b46bac432ecceda042c3712733288dca97e3c5185,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,58,500,True,500,c766c9edd0e270cebe7c0f7a903b7551dfe1950d9638669932f563cb0c18f240,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,25,True,25,7067e417bfb7687ea9c306ecf2305213a9e23d03390c0d3f16f4ea53dd05cf59,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,50,True,50,25ca327385cb8560e4f0e82750c3fcc7be4d626ffd465e9c72038374665718d5,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,100,True,100,bf7dfdb23d2b0edad25f51e9ec947cb9cb6276063adfde316205e99b71bc1ea3,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,250,True,250,132cf76d1796ba744b7704b3319d29c01741a9235efcb5b687131b4eab1bb585,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,59,500,True,500,bf88423e3c433b9f6c34f96fb83a23fc32eb88f8101eb50c7c66b2cbdc6a7d41,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,25,True,25,c2333d63191243912b269cc4dd0c1a9b0ed4454b1d1936d94bce3e15f8085b44,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,50,True,50,a26fd6da57ed1570d97eb970f6d28bd6f69e49fe6097603190f9ce554fcda9b0,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,100,True,100,44e650ed3ee5720f8d16b2fb2c14bd79b6aae7d846653c8a0ab9211c44373391,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,250,True,250,7ce7a59abf1c73f6fa64ddc3a19b743c854a0406d140fc9b8801b2cbe57003c4,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,60,500,True,500,559671297d8bf84e5a2b6be7a636607e91ef5d136e7322cb812c4a3c3fdbc93d,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,25,True,25,f29167ca85be31d4c1a2e3ce4d1d442597814f3b81f2afbf45eecb19aaa5762b,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,50,True,50,67e0676ea83b95e7444b403c57f51d54d9fa23e1a6ad61f10a26514532d941c4,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,100,True,100,3b84482877b803bc544cefdcbcf5a1bb8155ae982e650dcdc2acad8afa34a13e,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,250,True,250,3b93763a89b1611dc2890aae1eb09683001e3647effe152a646bfbf2a5c0c5c1,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,61,500,True,500,e6b5554bd904941ce414becf949c04a0d2238ef2baae05a11c819df0ffa60d9f,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
acsincome_region,0,62,0,True,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,be91f1f7e1abbf7ae1a7981cbfa641b51b47ff66a524a30771b7967352b98408,3cd9344070bb0370a0523146751a3ad5b11ba159f3b306d9319c2ada1aef1e7e,False
